metier_name,met,stock,sz group 0,sz group 1,sz group 2,sz group 3,sz group 4,sz group 5,sz group 6,sz group 7,sz group 8,sz group 9,sz group 10,sz group 11,sz group 12,sz group 13
OT_SPF,14,POK.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,POL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,PRA.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,SAN.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,SOL.3a2223,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,SOL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,SPR.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OT_SPF,14,SPR.2232,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OT_SPF,14,TUR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,TUR.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,WHG.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,WHG.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,WHG.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,WIT.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTB,15,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTB,15,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTB,15,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTB,15,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OTB,15,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OTB,15,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OTB,15,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OTB,15,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OTB,15,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
OTB,15,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OTB,15,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OTB,15,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OTB,15,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OTB,15,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OTB,15,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OTB,15,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OTB,15,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OTB,15,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OTB,15,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTB,15,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTB,15,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OTB,15,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OTB,15,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OTB,15,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTM,16,BLL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,COD.kat,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,COD.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,COD.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,COD.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,CSH.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,DAB.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,DAB.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,FLE.2223,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,FLE.2425,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,FLE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,GUG.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,HAD.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,HER.3a22,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OTM,16,HER.2532,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OTM,16,HER.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OTM,16,HKE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,HOM.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OTM,16,LEM.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,MAC.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OTM,16,MUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,MON.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,NEP.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,NEP.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,NOP.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,PLE.2123,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,PLE.2432,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,PLE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,POK.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,POL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,PRA.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,SAN.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,SOL.3a2223,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,SOL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,SPR.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OTM,16,SPR.2232,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OTM,16,TUR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,TUR.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,WHG.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,WHG.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,WHG.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTM,16,WIT.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTT,17,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTT,17,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTT,17,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OTT,17,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OTT,17,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OTT,17,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OTT,17,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OTT,17,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OTT,17,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
OTT,17,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OTT,17,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OTT,17,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OTT,17,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OTT,17,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OTT,17,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OTT,17,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OTT,17,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OTT,17,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OTT,17,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OTT,17,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OTT,17,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OTT,17,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OTT,17,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OTT,17,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
PTM,18,BLL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,COD.kat,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,COD.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,COD.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,COD.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,CSH.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,DAB.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,DAB.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,FLE.2223,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,FLE.2425,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,FLE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,GUG.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,HAD.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,HER.3a22,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
PTM,18,HER.2532,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
PTM,18,HER.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
PTM,18,HKE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,HOM.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
PTM,18,LEM.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,MAC.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
